date,value
8/24/2023,83.36
8/23/2023,83.21
8/22/2023,84.03
8/21/2023,84.46
8/18/2023,84.8
8/17/2023,84.12
8/16/2023,83.45
8/15/2023,84.89
8/14/2023,86.21
8/11/2023,86.81
8/10/2023,86.4
8/9/2023,87.55
8/8/2023,86.17
8/7/2023,85.34
8/4/2023,86.24
8/3/2023,85.14
8/2/2023,83.2
8/1/2023,84.91
7/31/2023,85.56
7/28/2023,84.99
7/27/2023,84.24
7/26/2023,82.92
7/25/2023,83.64
7/24/2023,82.74
7/21/2023,81.07
7/20/2023,79.64
7/19/2023,79.46
7/18/2023,79.63
7/17/2023,78.5
7/14/2023,79.87
7/13/2023,81.36
7/12/2023,80.11
7/11/2023,79.4
7/10/2023,77.69
7/7/2023,78.47
7/6/2023,76.52
7/5/2023,76.65
7/4/2023,76.25
7/3/2023,74.65
6/30/2023,74.9
6/29/2023,74.34
6/28/2023,74.03
6/27/2023,72.26
6/26/2023,74.18
6/23/2023,73.85
6/22/2023,74.14
6/21/2023,77.12
6/20/2023,75.9
6/19/2023,76.09
6/16/2023,76.61
6/15/2023,75.67
6/14/2023,73.2
6/13/2023,74.29
6/12/2023,71.84
6/9/2023,74.79
6/8/2023,75.96
6/7/2023,76.95
6/6/2023,76.29
6/5/2023,76.71
6/2/2023,76.13
6/1/2023,74.28
5/31/2023,72.66
5/30/2023,73.54
5/29/2023,77.07
5/26/2023,76.95
5/25/2023,76.26
5/24/2023,78.36
5/23/2023,76.84
5/22/2023,75.99
5/19/2023,75.58
5/18/2023,75.86
5/17/2023,76.96
5/16/2023,74.91
5/15/2023,75.23
5/12/2023,74.17
5/11/2023,74.98
5/10/2023,76.41
5/9/2023,77.44
5/8/2023,77.01
5/5/2023,75.3
5/4/2023,72.5
5/3/2023,72.33
5/2/2023,75.32
5/1/2023,79.31
4/28/2023,79.54
4/27/2023,78.37
4/26/2023,77.69
4/25/2023,80.77
4/24/2023,82.73
4/21/2023,81.66
4/20/2023,81.1
4/19/2023,83.12
4/18/2023,84.77
4/17/2023,84.76
4/14/2023,86.31
4/13/2023,86.09
4/12/2023,87.33
4/11/2023,85.61
4/10/2023,84.18
4/6/2023,85.12
4/5/2023,84.99
4/4/2023,84.94
4/3/2023,84.93
3/31/2023,79.77
3/30/2023,79.27
3/29/2023,78.28
3/28/2023,78.65
3/27/2023,78.12
3/24/2023,74.99
3/23/2023,75.91
3/22/2023,76.38
3/21/2023,75.03
3/20/2023,73.54
3/17/2023,72.77
3/16/2023,74.29
3/15/2023,73.28
3/14/2023,77.45
3/13/2023,80.77
3/10/2023,82.78
3/9/2023,81.59
3/8/2023,82.66
3/7/2023,83.29
3/6/2023,86.18
3/3/2023,85.83
3/2/2023,84.75
3/1/2023,84.31
2/28/2023,83.89
2/27/2023,82.45
2/24/2023,82.82
2/23/2023,81.95
2/22/2023,80.45
2/21/2023,83.05
2/20/2023,84.07
2/17/2023,83.0
2/16/2023,85.14
2/15/2023,85.38
2/14/2023,85.58
2/13/2023,86.61
2/10/2023,86.39
2/9/2023,84.5
2/8/2023,85.09
2/7/2023,83.69
2/6/2023,80.99
2/3/2023,79.94
2/2/2023,82.17
2/1/2023,82.84
1/31/2023,84.49
1/30/2023,84.9
1/27/2023,86.66
1/26/2023,87.47
1/25/2023,86.12
1/24/2023,86.13
1/23/2023,88.19
1/20/2023,87.63
1/19/2023,86.16
1/18/2023,84.98
1/17/2023,85.92
1/16/2023,84.46
1/13/2023,85.28
1/12/2023,84.03
1/11/2023,82.67
1/10/2023,80.1
1/9/2023,79.65
1/6/2023,78.57
1/5/2023,78.69
1/4/2023,77.84
1/3/2023,82.1
12/30/2022,85.91
12/29/2022,82.26
12/28/2022,83.26
12/27/2022,84.68
12/23/2022,84.5
12/22/2022,81.67
12/21/2022,82.58
12/20/2022,80.53
12/19/2022,80.14
12/16/2022,79.49
12/15/2022,81.32
12/14/2022,82.75
12/13/2022,80.86
12/12/2022,78.34
12/9/2022,76.6
12/8/2022,76.59
12/7/2022,77.59
12/6/2022,79.67
12/5/2022,82.66
12/2/2022,85.55
12/1/2022,86.88
11/30/2022,85.43
11/29/2022,83.03
11/28/2022,83.19
11/25/2022,83.63
11/24/2022,85.34
11/23/2022,85.41
11/22/2022,88.36
11/21/2022,87.45
11/18/2022,87.62
11/17/2022,89.78
11/16/2022,92.86
11/15/2022,93.86
11/14/2022,93.14
11/11/2022,95.99
11/10/2022,93.67
11/9/2022,92.65
11/8/2022,95.36
11/7/2022,97.92
11/4/2022,98.57
11/3/2022,94.67
11/2/2022,96.16
11/1/2022,94.65
10/31/2022,94.83
10/28/2022,95.77
10/27/2022,96.96
10/26/2022,95.69
10/25/2022,91.74
10/24/2022,91.21
10/21/2022,91.34
10/20/2022,90.45
10/19/2022,90.56
10/18/2022,88.6
10/17/2022,90.18
10/14/2022,90.15
10/13/2022,94.57
10/12/2022,92.45
10/11/2022,94.29
10/10/2022,96.19
10/7/2022,97.92
10/6/2022,94.42
10/5/2022,93.37
10/4/2022,91.8
10/3/2022,88.86
9/30/2022,87.96
9/29/2022,88.49
9/28/2022,89.32
9/27/2022,84.87
9/26/2022,82.86
9/23/2022,85.03
9/22/2022,89.53
9/21/2022,88.8
9/20/2022,89.4
9/19/2022,92.0
9/16/2022,91.35
9/15/2022,90.84
9/14/2022,94.1
9/13/2022,93.17
9/12/2022,94.0
9/9/2022,92.84
9/8/2022,88.62
9/7/2022,88.0
9/6/2022,92.83
9/5/2022,95.74
9/2/2022,93.02
9/1/2022,92.36
8/31/2022,96.49
8/30/2022,97.84
8/29/2022,102.93
8/26/2022,99.01
8/25/2022,98.46
8/24/2022,100.34
8/23/2022,99.17
8/22/2022,95.81
8/19/2022,96.72
8/18/2022,96.59
8/17/2022,93.65
8/16/2022,92.34
8/15/2022,95.1
8/12/2022,98.15
8/11/2022,99.6
8/10/2022,97.4
8/9/2022,96.31
8/8/2022,96.65
8/5/2022,94.92
8/4/2022,94.12
8/3/2022,96.78
8/2/2022,100.54
8/1/2022,100.03
7/29/2022,110.01
7/28/2022,107.14
7/27/2022,106.62
7/26/2022,104.4
7/25/2022,105.15
7/22/2022,103.2
7/21/2022,103.86
7/20/2022,106.92
7/19/2022,107.35
7/18/2022,106.27
7/15/2022,101.16
7/14/2022,99.1
7/13/2022,99.57
7/12/2022,99.49
7/11/2022,107.1
7/8/2022,107.02
7/7/2022,104.65
7/6/2022,100.69
7/5/2022,102.77
7/4/2022,113.5
7/1/2022,111.63
6/30/2022,114.81
6/29/2022,116.26
6/28/2022,117.98
6/27/2022,115.09
6/24/2022,113.12
6/23/2022,110.05
6/22/2022,111.74
6/21/2022,114.65
6/20/2022,114.13
6/17/2022,113.12
6/16/2022,119.81
6/15/2022,118.51
6/14/2022,121.17
6/13/2022,122.27
6/10/2022,122.01
6/9/2022,123.07
6/8/2022,123.58
6/7/2022,120.57
6/6/2022,119.51
6/3/2022,119.72
6/2/2022,117.61
6/1/2022,116.29
5/31/2022,122.84
5/30/2022,121.67
5/27/2022,119.43
5/26/2022,117.4
5/25/2022,114.03
5/24/2022,113.56
5/23/2022,113.42
5/20/2022,112.55
5/19/2022,112.04
5/18/2022,109.11
5/17/2022,111.93
5/16/2022,114.24
5/13/2022,111.55
5/12/2022,107.45
5/11/2022,107.51
5/10/2022,102.46
5/9/2022,105.94
5/6/2022,112.39
5/5/2022,110.9
5/4/2022,110.14
5/3/2022,104.97
5/2/2022,107.58
4/29/2022,109.34
4/28/2022,107.59
4/27/2022,105.32
4/26/2022,104.99
4/25/2022,102.32
4/22/2022,106.65
4/21/2022,108.33
4/20/2022,106.8
4/19/2022,107.25
4/18/2022,113.16
4/14/2022,111.7
4/13/2022,108.78
4/12/2022,104.64
4/11/2022,98.48
4/8/2022,102.78
